RGIId,base dV,Area,uncert.,dt,Mean dH35,Med. dH35,dH interp.35,Z interp.35,1km neighborhood35,Glob. Mean Hyps.35,Glob. Med. Hyps.35,Glob. Poly. Hyps.35,Loc. Mean Hyps.35,Loc. Med. Hyps.35,Loc. Poly. Hyps.35,Pct Void35,Mean dH50,Med. dH50,dH interp.50,Z interp.50,1km neighborhood50,Glob. Mean Hyps.50,Glob. Med. Hyps.50,Glob. Poly. Hyps.50,Loc. Mean Hyps.50,Loc. Med. Hyps.50,Loc. Poly. Hyps.50,Pct Void50,Mean dH70,Med. dH70,dH interp.70,Z interp.70,1km neighborhood70,Glob. Mean Hyps.70,Glob. Med. Hyps.70,Glob. Poly. Hyps.70,Loc. Mean Hyps.70,Loc. Med. Hyps.70,Loc. Poly. Hyps.70,Pct Void70,Mean dH80,Med. dH80,dH interp.80,Z interp.80,1km neighborhood80,Glob. Mean Hyps.80,Glob. Med. Hyps.80,Glob. Poly. Hyps.80,Loc. Mean Hyps.80,Loc. Med. Hyps.80,Loc. Poly. Hyps.80,Pct Void80,Mean dH90,Med. dH90,dH interp.90,Z interp.90,1km neighborhood90,Glob. Mean Hyps.90,Glob. Med. Hyps.90,Glob. Poly. Hyps.90,Loc. Mean Hyps.90,Loc. Med. Hyps.90,Loc. Poly. Hyps.90,Pct Void90,Mean dH95,Med. dH95,dH interp.95,Z interp.95,1km neighborhood95,Glob. Mean Hyps.95,Glob. Med. Hyps.95,Glob. Poly. Hyps.95,Loc. Mean Hyps.95,Loc. Med. Hyps.95,Loc. Poly. Hyps.95,Pct Void95
RGI60-01.23660,8959238.0,31582196.700652685,64955185.63270206,12.556041534049296,5265736.086376099,11089518.825979283,9605866.490560826,21161870.8382129,15679868.25474837,-226090146.4239825,-195996813.80403966,-212038268.89910418,8372458.845273567,8233941.808260887,11459441.783485308,0.1792765034805432,2001804.3374792838,7655630.39381415,8518558.755689539,30736233.976413675,15115579.673974093,-223414954.29856935,-190247239.73050287,-209356312.27170303,8053443.107069098,9064218.641803417,11121407.023418074,0.2734508729887025,-3183427.2355189812,2984715.8406605995,8165769.627372823,130531773.9807559,14640681.285380617,-222242464.01104483,-184593393.18406177,-208475439.38419613,4077105.339672033,6223176.926674301,6023176.776740417,0.4000342348510784,-7447390.782740177,-901227.5739705915,5805163.684272118,156788651.57695273,12294176.241392849,-222182032.58872056,-183816092.96184817,-207695290.21197513,84108.93356179928,2607409.3945876597,1205940.0130577488,0.489330138080566,-14137538.42750976,-6281690.702153227,-16585727.346045477,235646591.35074517,3909356.7423310564,-224630908.61650223,-187261989.21832478,-212111499.54510695,-7582201.514220946,-5877085.637722252,-5912980.828963773,0.6759671345429648,-15910510.994463611,-1765944.8624285152,-25150007.889938608,467452292.8590137,-158106.1997328339,-222249158.34185037,-190660940.95374364,-213545279.24759507,-14412494.248597128,-16683705.613818137,-10754866.097621102,0.8285975122674883
RGI60-01.23661,-50054676.0,4087667.856910027,13087911.10761819,12.556041534049296,-56813259.47419544,-4793874.58419626,-50424141.58450958,-49983270.07942494,-45632039.26124003,-35066423.96554154,-32375064.39969237,-37331816.385458045,-50068247.38136954,-55474491.40198358,-41964051.21231532,0.1796028880866426,-52966716.027262874,-4072138.9742342727,-50270782.46526936,-49828988.20913553,-45390155.68678246,-34726241.09015162,-31598100.999154534,-37038062.27293488,-50097459.64462266,-55282867.93695444,-41656725.99310669,0.2249548736462094,-42569185.8216537,-1763945.6415835812,-49486917.72893775,-47645878.51775762,-44545175.35909772,-34483627.735396594,-30652088.20298109,-37090097.71327923,-50471970.26246617,-54532264.34110321,-42134468.94600867,0.36326714801444043,-32015852.566090614,782841.9913474241,-48841423.54727547,-45862811.22895694,-43437782.87753023,-33952000.33149277,-29907035.147661503,-37130951.37570049,-50625136.41095466,-54763492.42150604,-47395037.591860555,0.5182761732851986,-15023460.946631415,2256562.692315084,-46318573.058957055,-36364432.955670044,-40568139.3884353,-33184618.805918213,-28921568.604156636,-38430886.56478719,-48974910.1876464,-49499913.43192713,-47588369.72518232,0.7314981949458483,-7606642.585916475,3149347.576612449,-38833893.69982286,5864107.038958594,-41961819.76871347,-32288659.11418496,-28525904.88336416,-38573102.50025466,-45672275.41725574,-44878116.568459004,-45753768.71999179,0.8713898916967509
RGI60-01.20443,-7657940.0,2002966.2317972663,7569595.077086278,12.556041534049296,-7396537.55443298,-7842424.546496254,-7620983.372480423,-7636021.056879042,-7431191.37531317,-15655739.893663606,-16225528.140862249,-18562909.176852208,-7526584.712152397,-8527047.714486193,-7779784.266919493,0.022869955156950672,-7293764.754533086,-7622616.606751901,-7494531.393149907,-7632245.847263336,-7338154.913064417,-15405346.309054652,-15839983.10457878,-18413634.020430457,-7580220.932596349,-8680769.092455804,-7789887.162912452,0.06860986547085202,-7715559.155939984,-7533678.744591714,-7332230.71098624,-7341957.752583211,-7751128.110287269,-15220861.007560031,-15532371.937801681,-18416826.809231848,-8330661.380448384,-8803437.090772808,-8443922.931758227,0.19013452914798207,-7765446.782906739,-7602078.378789136,-7763920.316847549,-7088045.521744378,-8027786.768486529,-14857049.74076029,-15250924.096400341,-18414770.793586116,-8501378.218806913,-8751258.676644215,-8573024.750365939,0.32780269058295963,-8788223.124405999,-7734904.478084042,-7844622.439501496,-5716803.692763638,-9706818.26218972,-14597553.199508261,-14938664.08878606,-19134669.23427764,-9728976.567327255,-10770411.645952687,-9616793.89794755,0.5775784753363229,-7863258.3744197,-6860257.144991174,-5543164.224656146,7708.523676863932,-9656530.084288321,-14938551.814894142,-15022451.989188159,-19224230.468715653,-9417858.595707316,-10054804.173067866,-9283573.758136034,0.7986547085201794
RGI60-01.20445,957032.25,1082320.318078792,4733127.79231823,12.556041534049296,957031.8550306968,-457859.01639429363,957031.8646672422,957031.8646672422,-358951.6931302714,-6098240.206314772,-5862051.9004526455,-8019789.007967012,957031.8646672422,-327985.42442212644,1157049.9959666282,0.0,957031.8550306968,-457859.01639429363,957031.8646672422,957031.8646672422,-358951.6931302714,-5942078.186905639,-5627384.116400192,-7929907.61750908,957031.8646672422,-327985.42442212644,1157049.9959666282,0.0,957031.8550306968,-457859.01639429363,957031.8646672422,957031.8646672422,-358951.6931302714,-5740229.90345403,-5404653.7661918225,-7881742.995016516,957031.8646672422,-327985.42442212644,1157049.9959666282,0.0,957031.8550306968,-457859.01639429363,957031.8646672422,957031.8646672422,-358951.6931302714,-5510821.010956167,-5187284.494322484,-7833340.667643409,957031.8646672422,-327985.42442212644,1157049.9959666282,0.0,957031.8550306968,-457859.01639429363,957031.8646672422,957031.8646672422,-358951.6931302714,-5333800.16899446,-5017503.564109854,-8149114.4972187765,957031.8646672422,-327985.42442212644,1157049.9959666282,0.0,957031.8550306968,-457859.01639429363,957031.8646672422,957031.8646672422,-358951.6931302714,-5535710.7293704925,-5220304.421363196,-8217111.250150722,957031.8646672422,-327985.42442212644,1157049.9959666282,0.0
RGI60-01.20447,-24091194.0,3385282.3890779805,11319856.651961114,12.556041534049296,-24091195.52058522,-28312895.21548935,-24091194.917979915,-24091194.917979915,-22448773.484439436,-28052486.229580555,-28714589.9301283,-33041662.56447591,-24091194.917979915,-25542159.54304956,-21779773.71093661,0.0,-24091195.52058522,-28312895.21548935,-24091194.917979915,-24091194.917979915,-22448773.484439436,-27535084.278638512,-28077663.649842918,-32796831.800355524,-24091194.917979915,-25542159.54304956,-21779773.71093661,0.0,-24091195.52058522,-28312895.21548935,-24091194.917979915,-24091194.917979915,-22448773.484439436,-27123688.17874118,-27550716.663808376,-32836787.27164145,-24091194.917979915,-25542159.54304956,-21779773.71093661,0.0,-24091195.52058522,-28312895.21548935,-24091194.917979915,-24091194.917979915,-22448773.484439436,-26311102.377433583,-26952091.569182705,-32865596.050595496,-24091194.917979915,-25542159.54304956,-21779773.71093661,0.0,-24091195.52058522,-28312895.21548935,-24091194.917979915,-24091194.917979915,-22448773.484439436,-25569547.355559036,-26179899.809051335,-34171134.40860067,-24091194.917979915,-25542159.54304956,-21779773.71093661,0.0,-24091195.52058522,-28312895.21548935,-24091194.917979915,-24091194.917979915,-22448773.484439436,-25839574.837016955,-26101122.131076027,-34312094.279902324,-24091194.917979915,-25542159.54304956,-21779773.71093661,0.0
RGI60-01.20449,-232273.5,1673330.0851292857,6597726.727958103,12.556041534049296,-5306.900218558301,-4243889.467003004,-241032.74887038345,-205785.10607189024,-207921.17442790713,-18831638.491434835,-20824933.3800112,-20702740.79145528,-87780.20211350343,-3464383.5123473858,283214.72984688793,0.059044551798174985,-28810.39577565049,-3806662.532527999,-122727.20525219575,164406.25620699828,-346295.47064660233,-18769019.482497755,-20434014.985431775,-20601527.63217177,-366547.17541791045,-3299892.6121515594,-78322.66171412173,0.1760601180891036,-714284.5200116114,-3308462.8160203905,-8505.1858825945,2384628.1702720155,-1110560.600812539,-18873192.111401014,-20249213.913616136,-20720209.907325722,-842908.9620928488,-2907330.457623286,-635694.776033415,0.4487385936661299,-1183402.2597352138,-3081934.1216346025,-618235.3087005585,3409583.546699523,-1807615.6901978746,-18771570.20497974,-20214380.938648924,-20828213.882790647,-1777677.92270372,-3415492.6181164845,-1818847.794015884,0.6060118089103597,-3277881.4741945476,-4655021.684879465,494260.37211045815,8525812.701675106,-4119005.868421437,-18852823.171415906,-20335763.05004757,-21674899.37020887,-3563147.916648406,-4977482.745910278,-3593439.0618316703,0.8089103596349974,-3406307.2315344336,-2995530.480764279,-4767084.542447262,-7317319.77328592,-5227820.193573273,-19347817.709522728,-20678708.915746383,-21711570.830156226,-3966056.812028646,-3940399.5963062947,-3970723.634231331,0.9414922168545357
RGI60-01.20454,1311356.0,2170927.9741049292,8050624.012028894,12.556041534049296,1391241.033133781,1112774.3919763025,2507815.216054191,2407524.149965035,7253180.242539165,-7367094.385845776,-6765005.466226514,-10784058.186659273,1429256.511924505,98836.9876178653,819535.2153255834,0.1686046511627907,1173441.669392676,860570.1715752436,2685067.842202922,2624922.586732078,6853273.358058032,-6987026.210352378,-6325830.349477559,-10581249.435147906,613855.3112061289,-465333.61785591865,-30108.700108898967,0.24169435215946844,-263651.4390027152,-1055812.2767692588,2409707.78944884,5299194.811800311,5675995.203041081,-6508168.412789268,-5889231.392264228,-10385105.191689543,-1739453.4867748132,-2505181.3845779924,-2129579.166277523,0.41320598006644516,-1700209.4833519764,-2597683.6687003598,1451060.2333057316,10474319.955914218,4407562.050604766,-6155590.675159676,-5628014.341332553,-10196816.61210624,-3398369.095319598,-3528692.3310717954,-3820045.4927305146,0.5485880398671097,-2989414.4925870234,-3468418.5746230944,133627.4761269567,34255838.04293372,4083940.451412364,-6049433.078932919,-5674387.40582324,-10518132.21081544,-4414853.713600899,-4408077.808795759,-4748186.565874222,0.7437707641196013,-3227895.909089166,-3830784.753634299,-3691636.6145494776,38875908.695313625,5244445.939544668,-6552713.956547074,-6253139.14443984,-10681736.322693082,-5294692.014736598,-4908542.629144297,-6555148.458008131,0.8812292358803987
RGI60-01.20455,-95990620.0,6040335.385128528,17696642.629533343,12.556041534049296,-95990620.52587071,-86023902.38974486,-95990619.90998837,-95990619.90998837,-95459571.41833976,-49695119.13582025,-52138963.8898204,-59585550.82256267,-95990612.89287014,-102410826.99129945,-95608615.00985941,0.0,-95975222.67537208,-86023902.38974486,-95992030.35075559,-95989897.14680918,-95459655.62375869,-49169979.057733744,-50813282.89389351,-59151078.929317296,-96003341.94536622,-102415275.84426665,-95629090.96089776,0.00029739776951672863,-95651694.99951933,-85789426.48001942,-95999124.65730108,-95977154.06007661,-95335494.7335351,-48621254.445226446,-49756182.09878655,-59216850.378625855,-96054580.9427898,-102333512.38247818,-95717078.60656938,0.0037174721189591076,-95580621.79358889,-85789426.48001942,-96030799.92905815,-95973210.43962301,-95402816.96597576,-47608119.40448231,-48868727.15436601,-59263107.222095616,-96191435.79991822,-102345202.90147403,-95890703.1633006,0.0057992565055762085,-95240008.43701077,-85498543.62974681,-96100592.18712097,-96005706.71421471,-95490811.62876563,-46794319.64171837,-48227973.03607808,-61709913.19999507,-96873955.80599923,-102573960.95625469,-95189987.76961082,0.014572490706319703,-94457269.96871541,-84746082.41630398,-96443041.59170397,-95645700.47978322,-95197075.05903807,-47867159.83304843,-49157120.18855014,-61976872.44650046,-97148002.34193186,-102671393.64308381,-95437965.711264,0.022899628252788105
RGI60-01.20460,-12019360.0,2240088.691525732,8246231.200576848,12.556041534049296,-12183755.094830189,-12034187.405438958,-12039737.288115764,-12015663.309697397,-11190594.932172077,-7951507.184606371,-6784702.5171396835,-12156666.160848297,-12151141.934510075,-12684156.973546814,-12371566.284235246,0.01603849238171612,-12435816.771451082,-12233804.68385861,-12130994.03374968,-12006440.184904382,-11473751.441866025,-7513245.1703690225,-6344455.535578835,-11950671.63765379,-12350629.834812088,-12815713.906400425,-12576883.65551913,0.044105854049719326,-12993904.51105331,-12811054.101315985,-12488479.368451731,-11985443.212836362,-12197833.839311011,-6878833.211264736,-5861971.642162721,-11756436.050358014,-12847459.349339925,-13314209.986511406,-13107306.746504193,0.12870890136327184,-13533409.514179368,-13038221.298640816,-12527205.089765249,-11511621.074753681,-12819166.32857687,-6352798.889171909,-5484608.565752696,-11567145.777145265,-13456140.85155018,-13705286.26625134,-13729240.953659546,0.24939855653568566,-14218401.844948137,-13240778.14657144,-12728662.168874713,-9969482.155189497,-13610667.443838384,-6008196.106427538,-5334709.762946943,-11991805.984804839,-14600939.836201161,-15196053.740285086,-14874099.583815604,0.4971932638331997,-14704628.21884531,-14066181.92042037,-13256986.264364796,-8767662.067681229,-14326036.334702881,-6471409.238863855,-5853843.626385786,-12161153.607965851,-15042992.848570267,-16605950.680827007,-15341392.293371495,0.7052927024859663
RGI60-01.20466,-6899680.0,1114655.1989508555,4840377.540560979,12.556041534049296,-6902490.753866953,-6233197.590812828,-6904173.340956399,-6899696.419516213,-6259575.157579998,-4360746.907664656,-3748298.967236501,-6431755.50366246,-6907789.349701925,-6179176.963860029,-7033717.238013534,0.0032232070910556,-6913249.027889038,-6225305.744921819,-6903001.043639626,-6898620.169005416,-6264541.961587649,-4140555.4385512355,-3526501.8937546904,-6330948.898667255,-6924987.867950053,-6217671.12027147,-7047362.901580338,0.014504431909750202,-6936196.398208168,-6233197.590812828,-6914932.337505247,-6940551.836217032,-6229760.73786749,-3803083.3636532584,-3279697.126558064,-6241553.005077885,-6998885.57875599,-6320065.786839452,-7074999.8217875045,0.09186140209508462,-7010430.136638511,-6267690.400008879,-6933272.4531778265,-7119291.872148716,-6224423.342302534,-3506275.050414039,-3069288.835987573,-6154089.011855288,-7181376.702959413,-6408100.79805922,-7248591.047207063,0.21837228041901693,-6950753.367177927,-6282997.859711268,-6754300.852344064,-7970092.022277739,-6281781.266835574,-3280575.5820483356,-2962354.5324850925,-6388540.580951825,-7008776.206922043,-6542190.033459427,-6866981.737119149,0.46817082997582593,-7653814.892637325,-7639715.021422569,-6712449.443422373,-8926251.571433173,-6886473.975893548,-3495074.6332706036,-3212111.3136133305,-6470992.597468069,-8211270.376351703,-8956751.475884221,-8080325.687064949,0.7284448025785657
RGI60-01.20468,4482647.0,1030225.2322293563,4558754.872369617,12.556041534049296,4486559.183556715,4895393.371872075,4494804.566032761,4488659.324729873,4255606.793583394,-2579696.1632195814,-2017426.7582202493,-4384032.337420262,4487240.9897046415,4745282.356060653,4565786.664207981,0.0008718395815170009,4486559.183556715,4895393.371872075,4493575.254630249,4488659.324729873,4258005.770883338,-2393857.654328441,-1826063.8037059407,-4283934.461367784,4487240.9897046415,4745282.356060653,4565786.664207981,0.0008718395815170009,-2424725.1143966867,-3175940.919765645,-2459326.70969764,-49059217.354798615,-1218951.0659932892,-2162132.016385066,-1623607.0045315395,-4171204.018195094,-7062226.0351626165,-2920428.12811216,-7062226.0351626165,0.985178727114211,-2426520.8775728485,-3175940.919765645,-1202953.7906746939,-54521163.26003993,-982519.7924119368,-2004638.4987889817,-1492627.0103686173,-4062365.4442289295,-7291557.739359787,-2920428.12811216,-7291557.739359787,0.986922406277245,-2449700.2477234746,-3175940.919765645,-182293.10989795253,-86832536.78598332,-843937.956697966,-1978569.465939639,-1485454.4190977004,-4186559.227194289,-9212718.406659111,-4176557.2022760995,-9212718.406659111,0.990409764603313,-2449700.2477234746,-3175940.919765645,239625.35068179152,-82102234.22309576,-1084363.395912756,-2260619.025230472,-1771683.7687280402,-4270489.224240846,-9212718.406659111,-4176557.2022760995,-9212718.406659111,0.990409764603313
RGI60-01.20469,-15327430.0,1887997.766474374,7235081.53749156,12.556041534049296,-14330898.13120217,-17517908.96358852,-14690360.728274276,-14436462.970241822,-14698660.22487832,-8611632.934948858,-7805245.8804707695,-12755485.980505262,-15150907.355777567,-17765203.174782723,-15711138.287926784,0.7269267364414843,-14092898.91629834,-17595576.840456426,-13811989.443421632,-11433290.73806648,-13893173.99295491,-8171963.111363644,-7392945.449459638,-12593032.676019771,-14421710.3562719,-17238508.80500499,-14829893.493152892,0.8439581351094196,-14686273.321140315,-17512838.65708676,-15499273.945320496,-18144257.376689747,-14548191.281215178,-7466550.634148745,-6909330.484296441,-12478511.551984983,-14491245.61237902,-16508205.732235989,-14807972.015756119,0.9034253092293054,-15001696.44042235,-17512838.65708676,-15802271.356851632,-16207897.631272174,-14966843.081377637,-6819382.431215183,-6483288.3429125305,-12364914.933278952,-15126245.6937062,-17080985.02608648,-15315355.276124144,0.917697431018078,-15146359.523068244,-17483223.457746923,-15660430.837210258,-15069538.606890365,-14941893.717458231,-6179111.178376484,-6168878.027126106,-12869067.687835025,-15606255.175801238,-17405089.92929799,-15770118.921053933,0.9257849666983825,-15686404.78262526,-17828926.173776165,-15500391.421400981,-18379281.718063015,-15158989.321716024,-6306392.054799668,-6441385.182743783,-12999023.840589039,-14407690.15401878,-16491343.597093722,-14462775.409380283,0.9372026641294006
RGI60-01.20470,-247280510.0,103633293.1949635,170737252.0119303,12.556041534049296,-237376920.35775974,-428786463.7187271,-246995545.09890687,-246652772.90688464,-248383952.1148241,-1167748624.247216,-1178000577.8659308,-1196581121.0609322,-245477040.710731,-266996689.84833264,-316190814.8099468,0.04306900227956281,-228685656.08760306,-419498362.0279905,-247504314.24012825,-246580749.20521995,-247053759.1118658,-1162414603.9161365,-1157892436.0975082,-1189960778.7501612,-241858425.10577676,-262592774.50636572,-313584376.40909624,0.08851291029963683,-229894056.06444466,-420456582.9378622,-248444018.64699963,-245153804.17590228,-246917093.71692997,-1168372081.1690307,-1143494656.7458706,-1196676104.773494,-237667465.2683032,-253889583.08969846,-312694465.47329,0.17037781803368204,-244340525.9654629,-431319582.3616553,-248295199.6032638,-251089416.08834532,-251168148.15505204,-1166422445.0358937,-1144261936.5232306,-1202819058.4958346,-238216316.1889389,-250507893.4651618,-318195212.53386605,0.25108994305426746,-288768434.49860775,-455154932.18905795,-249445108.80427656,-265971601.1466585,-271307558.20237345,-1174187307.4008656,-1151671901.115853,-1245943348.107219,-250718014.05388427,-255104049.7785634,-338957293.58575845,0.43829145467310376,-348313992.5232611,-478922289.4436479,-262122010.07755822,-312025762.17303306,-304894517.5170941,-1181556628.8446145,-1157135597.7920964,-1247808217.4519584,-274817717.227736,-266957450.12310773,-363952970.4855799,0.636587416466591
RGI60-01.20471,-7976615.0,1190103.2543190036,5087876.105883307,12.556041534049296,-7786286.315665086,-8439462.072940273,-7977863.48073386,-7965099.34264656,-7143037.800289138,-7056821.099834555,-6932146.205699536,-9514237.837659938,-7830860.116343871,-8189198.908052447,-7113922.460981769,0.04226415094339623,-7710469.691557595,-8377792.293709509,-7965695.797697369,-7942447.207812547,-7053129.218498006,-6850722.197006155,-6690517.878918124,-9418516.450542765,-7742673.359942058,-8079804.666035272,-7041406.245330279,0.06716981132075471,-7803820.481215293,-8286268.239727457,-7908596.629399606,-7951015.986329236,-7046109.46883386,-6517330.576367533,-6404734.335581275,-9379761.783616487,-7814629.5218436355,-8155138.693231941,-7118377.015357549,0.14339622641509434,-7767104.172357165,-8156028.058148234,-7990447.805166139,-8000774.371803151,-7014685.05905406,-6170445.914483929,-6164368.212944147,-9339824.732265957,-7908508.038281766,-8116916.450152487,-7184417.746578756,0.22716981132075473,-7791111.644478388,-8095811.041679091,-7874766.225201618,-7435894.5988167515,-7126488.365478654,-5815278.421652115,-5972921.053010901,-9725092.592378754,-8532977.179403054,-8537443.57516587,-7852790.365138449,0.4656603773584906,-7892605.282912057,-8216172.4364792975,-7861704.736728694,-5197903.148506436,-7303232.031269692,-5916631.923300523,-6120976.985137613,-9795759.358802848,-9049619.5272951,-9020469.540966395,-8589176.402285919,0.7064150943396227
RGI60-01.20472,-4976319.5,1244892.9135744444,5265332.4134026,12.556041534049296,-4984495.065583743,-4950242.512168887,-4990713.960930749,-4985735.3155360585,-6637090.417741956,-5039684.674881685,-4327999.33252582,-7437111.1916924445,-5007861.166501711,-4967614.046238739,-4970297.655397488,0.032467532467532464,-4988734.04315706,-4942568.30658594,-5005353.423868975,-4988474.623070875,-6660960.461161332,-4772144.761841549,-4074491.4631258436,-7325636.374115685,-5027186.310147906,-5005480.609137161,-4990694.663855575,0.05627705627705628,-5056173.024273052,-5103954.570528329,-5017622.855120016,-5021441.044584971,-6736093.184778354,-4346779.772368261,-3789327.619043988,-7230106.203470684,-5116472.999834591,-5072033.589990238,-5082813.63789382,0.1111111111111111,-5176108.011788178,-5312069.908069858,-5035020.04552845,-5124447.516149922,-6841408.726815737,-3967678.6434829757,-3539450.6697658077,-7136362.766558766,-5266947.206336418,-5273261.735616962,-5240374.2566831205,0.18759018759018758,-5348420.877073802,-5606425.080627683,-5059927.306738387,-5389402.059686737,-6940781.2082696585,-3634202.378855526,-3389862.155157442,-7415583.550057162,-5408029.877207354,-5409162.703233999,-5373533.723915891,0.37445887445887444,-5760203.029830233,-6374529.479023926,-4954736.757119741,-6647523.995432201,-7158907.890339546,-3818583.300716253,-3641861.3441347857,-7506876.25842208,-5813464.935155723,-5951392.972805728,-5764374.491624735,0.5974025974025974
RGI60-01.20481,-13788855.0,2066737.8024060584,7753264.9266687315,12.556041534049296,-13653375.372474886,-13102605.523975737,-13758930.380953318,-13746660.949702274,-12270146.997103292,-13684078.780635977,-13694013.26579106,-17609430.166866288,-13680187.788569232,-15368131.022443326,-12761764.547054801,0.06910039113428944,-13431289.595800895,-13055995.43986996,-13694990.399506649,-13554729.608610136,-12095224.27349678,-13384676.765065521,-13258541.433195801,-17448139.94972987,-13679280.826036092,-15534594.610005723,-12639778.963487104,0.18470230334637114,-13536726.97503789,-13643951.06102564,-13000453.57843142,-11969819.599064302,-12114077.515941013,-12959750.784052424,-12821724.068177102,-17406137.23419603,-14319127.98179087,-16131691.727133587,-13186553.694262123,0.4276401564537158,-13989010.157324359,-13807937.825132566,-11540174.606031574,-8795691.069370324,-12584787.562082125,-12465824.602198375,-12462714.264536366,-17360801.3874959,-15635648.129849166,-16390965.474881342,-15370625.607979355,0.6449369839200347,-18088788.65020674,-14112196.344383262,-14941123.588730864,3738066.6931259036,-15348046.275747132,-11996446.054244217,-12202259.886643922,-18077101.800807398,-18255868.1509325,-17629260.543026105,-19136258.611560084,0.8922207735767058,-27085421.83026397,-12182576.705503535,-23225312.349323463,25973593.02409493,-15711785.617084868,-12233679.033585038,-12462817.767030476,-18191021.20695269,-142901423.71457052,-161770370.46943343,-143212225.91586944,0.9839200347674923
RGI60-01.20482,-3843349.5,1974224.1154665432,7486383.708108627,12.556041534049296,-3742939.7594580124,-3668654.0173031236,-3864883.1240352597,-3833726.6804584335,-4984163.481049222,-13929517.402624318,-13015063.218617104,-16981127.924903776,-3655443.1957825515,-4398184.110640474,-6085866.833999728,0.0359417652411283,-3546319.1241675103,-3770112.556440259,-3779506.284920602,-3758152.7555317692,-4709958.1828163015,-13596770.041154547,-12593009.870385474,-16827982.82777002,-3368486.916559039,-4271226.460226441,-5789299.734200174,0.11010009099181074,-2707065.9234974417,-3480256.8368507344,-3900886.642039686,-3150224.7163930493,-3964852.06053999,-13117414.905335836,-12098424.079416413,-16799745.94395292,-2538490.5484613576,-3804523.6271730047,-4712960.1937154075,0.30300272975432213,-1876180.4446741221,-3117982.373767839,-3181386.642093505,-2528807.802423307,-3345288.981496548,-12594224.708981607,-11680846.77548519,-16767611.050950835,-1612061.2135994928,-3375110.1990423547,-3959880.870833436,0.47179253867151955,-581097.8616062519,-3572497.3495698287,-2057132.0253837553,-3758780.349044789,-3000410.1190062338,-12001682.578734402,-11284612.91383532,-17421950.310160697,-1208241.627842045,-3543368.195310916,-4745309.985963741,0.7588717015468608,-6696747.454127222,-11386491.822212309,-5536985.213471705,-40220104.35772943,-7930477.75836647,-11845090.322262885,-11329197.051743474,-17520963.60287446,-2666340.2500322615,-4389697.344693272,-6286691.495327377,0.9585987261146497
RGI60-01.20486,-20264184.0,2779003.3727267906,9727730.99512431,12.556041534049296,-20141462.84821559,-17250378.47980103,-20192726.111745454,-20066905.673056968,-17611812.4785104,-19182566.32913712,-19384571.620609455,-24030802.089805998,-20072329.905460205,-20106248.900776032,-21873810.11253525,0.08274078862314156,-20287733.576464344,-17281079.13961936,-20118506.05207015,-19388697.6861374,-17326296.46280663,-18890657.718712334,-18871332.57506614,-23815580.056119565,-20259918.527498588,-20505519.42034634,-22227285.164160393,0.1971557853910795,-20449149.239151277,-17393535.147683196,-20028248.368646335,-16536725.05506244,-17320991.52141356,-18456780.526238207,-18323007.9382988,-23769133.7504572,-21073181.480716806,-20992056.57668861,-22982030.61405562,0.42921784098254684,-20816493.075918335,-18195823.10868159,-21376671.84480464,-12717131.289318934,-17913032.804846037,-17889574.578553654,-17870430.125702266,-23717796.513378207,-22136801.17867319,-21847597.66733178,-23598712.508204732,0.634453781512605,-21059285.099078495,-20165244.993491817,-14904745.093470233,14578380.67818389,-18708230.187143005,-17369595.590936203,-17534810.131451026,-24688621.839665283,-21825555.144645285,-21017883.080388613,-21935444.9706385,0.8946347769877182,-22478313.378245417,-22907780.731627773,-12982423.970241172,34449805.22545663,-21784366.414827835,-17819575.3155026,-17933231.579713713,-24837319.838111393,-23291324.13493191,-24475868.077321466,-23232454.021417115,0.9767291531997414
RGI60-01.20488,-167919800.0,5805009.307670732,17160329.381448124,12.556041534049296,-168624986.31904945,-123297632.38608207,-167840149.68271717,-167785949.46139428,-175781941.6671136,-76768929.63807735,-83408597.09249471,-79319413.5380438,-167769248.71997166,-189048280.87295896,-159521819.13330445,0.028160297075661457,-169050013.96090576,-124944286.48504446,-167699765.21511158,-167343085.0947281,-175149067.7726146,-76147107.70481391,-81709472.08069752,-79003397.617889,-167541669.5410561,-189231610.10422274,-159658189.80927402,0.08989633297230389,-168110240.8304752,-123837600.2928747,-166935993.99687397,-165486636.2918824,-173278781.2125901,-76590091.36249025,-81256503.06375884,-79630896.39981247,-166354246.8259066,-188517828.83636114,-159142656.16606465,0.27293826396410337,-165027735.80219907,-121976588.85558584,-165305875.3258962,-160901791.57309142,-171622671.1356336,-76086430.68335108,-81217172.1159967,-80209927.9460191,-164889044.46791828,-186072559.60735726,-157506909.76625454,0.4565991025839393,-159729965.04739052,-113557305.79445755,-161071563.73190624,-141938815.43374813,-174892479.82687506,-76259571.05892341,-81303756.33801937,-83287074.63873117,-174978916.68941456,-191880544.1731638,-163807439.89590046,0.7349528082933622,-163940138.04242986,-106787511.30949268,-162830530.7280951,-107343026.08032656,-183964813.7659286,-76900023.44112681,-81382965.56876673,-83310652.15603372,-204192246.54451284,-212693765.98282444,-188773953.6522965,0.9045334983753675
